village,plot_number,category
village_Vadnerbhairav,57,Category G: Area mismatch
village_Vadnerbhairav,570,Category B: Multiple possible alignments
village_Vadnerbhairav,571,Category B: Multiple possible alignments
village_Vadnerbhairav,572,Category B: Multiple possible alignments
village_Vadnerbhairav,573,Category B: Multiple possible alignments
village_Vadnerbhairav,586,Category B: Multiple possible alignments
village_Vadnerbhairav,587,Category B: Multiple possible alignments
village_Vadnerbhairav,588,Category B: Multiple possible alignments
village_Vadnerbhairav,589,Category B: Multiple possible alignments
village_Vadnerbhairav,59,Category B: Multiple possible alignments
village_Vadnerbhairav,590,Category B: Multiple possible alignments
village_Vadnerbhairav,591,Category B: Multiple possible alignments
village_Vadnerbhairav,592,Category B: Multiple possible alignments
village_Vadnerbhairav,593,Category B: Multiple possible alignments
village_Vadnerbhairav,594,Category B: Multiple possible alignments
village_Vadnerbhairav,595,Category B: Multiple possible alignments
village_Vadnerbhairav,596,Category B: Multiple possible alignments
village_Vadnerbhairav,597,Category B: Multiple possible alignments
village_Vadnerbhairav,598,Category B: Multiple possible alignments
village_Vadnerbhairav,599,Category B: Multiple possible alignments
village_Vadnerbhairav,6,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,60,Category B: Multiple possible alignments
village_Vadnerbhairav,600,Category B: Multiple possible alignments
village_Vadnerbhairav,601,Category B: Multiple possible alignments
village_Vadnerbhairav,602,Category B: Multiple possible alignments
village_Vadnerbhairav,603,Category B: Multiple possible alignments
village_Vadnerbhairav,604,Category B: Multiple possible alignments
village_Vadnerbhairav,605,Category B: Multiple possible alignments
village_Vadnerbhairav,606,Category B: Multiple possible alignments
village_Vadnerbhairav,607,Category B: Multiple possible alignments
village_Vadnerbhairav,608,Category B: Multiple possible alignments
village_Vadnerbhairav,609,Category B: Multiple possible alignments
village_Vadnerbhairav,61,Category B: Multiple possible alignments
village_Vadnerbhairav,610,Category B: Multiple possible alignments
village_Vadnerbhairav,611,Category B: Multiple possible alignments
village_Vadnerbhairav,612,Category B: Multiple possible alignments
village_Vadnerbhairav,613,Category B: Multiple possible alignments
village_Vadnerbhairav,614,Category B: Multiple possible alignments
village_Vadnerbhairav,615,Category B: Multiple possible alignments
village_Vadnerbhairav,616/A,Category B: Multiple possible alignments
village_Vadnerbhairav,616/B,Category B: Multiple possible alignments
village_Vadnerbhairav,617,Category B: Multiple possible alignments
village_Vadnerbhairav,618,Category B: Multiple possible alignments
village_Vadnerbhairav,619,Category B: Multiple possible alignments
village_Vadnerbhairav,62,Category B: Multiple possible alignments
village_Vadnerbhairav,620,Category B: Multiple possible alignments
village_Vadnerbhairav,621,Category B: Multiple possible alignments
village_Vadnerbhairav,622,Category H: Confidence estimation incorrect
village_Vadnerbhairav,623,Category B: Multiple possible alignments
village_Vadnerbhairav,624,Category B: Multiple possible alignments
village_Vadnerbhairav,625,Category B: Multiple possible alignments
village_Vadnerbhairav,626,Category B: Multiple possible alignments
village_Vadnerbhairav,627,Category B: Multiple possible alignments
village_Vadnerbhairav,628,Category B: Multiple possible alignments
village_Vadnerbhairav,629,Category B: Multiple possible alignments
village_Vadnerbhairav,63,Category B: Multiple possible alignments
village_Vadnerbhairav,631,Category B: Multiple possible alignments
village_Vadnerbhairav,632,Category B: Multiple possible alignments
village_Vadnerbhairav,633,Category B: Multiple possible alignments
village_Vadnerbhairav,634,Category B: Multiple possible alignments
village_Vadnerbhairav,635,Category B: Multiple possible alignments
village_Vadnerbhairav,636,Category B: Multiple possible alignments
village_Vadnerbhairav,637,Category B: Multiple possible alignments
village_Vadnerbhairav,638,Category B: Multiple possible alignments
village_Vadnerbhairav,639,Category B: Multiple possible alignments
village_Vadnerbhairav,64,Category B: Multiple possible alignments
village_Vadnerbhairav,640,Category B: Multiple possible alignments
village_Vadnerbhairav,641,Category B: Multiple possible alignments
village_Vadnerbhairav,643,Category B: Multiple possible alignments
village_Vadnerbhairav,644,Category B: Multiple possible alignments
village_Vadnerbhairav,645,Category B: Multiple possible alignments
village_Vadnerbhairav,646,Category B: Multiple possible alignments
village_Vadnerbhairav,647,Category B: Multiple possible alignments
village_Vadnerbhairav,648,Category B: Multiple possible alignments
village_Vadnerbhairav,649,Category E: Global shift incorrect
village_Vadnerbhairav,65,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,650,Category B: Multiple possible alignments
village_Vadnerbhairav,651,Category B: Multiple possible alignments
village_Vadnerbhairav,652,Category B: Multiple possible alignments
village_Vadnerbhairav,653,Category B: Multiple possible alignments
village_Vadnerbhairav,658,Category B: Multiple possible alignments
village_Vadnerbhairav,659,Category B: Multiple possible alignments
village_Vadnerbhairav,66,Category B: Multiple possible alignments
village_Vadnerbhairav,660,Category B: Multiple possible alignments
village_Vadnerbhairav,661,Category B: Multiple possible alignments
village_Vadnerbhairav,662,Category B: Multiple possible alignments
village_Vadnerbhairav,663,Category B: Multiple possible alignments
village_Vadnerbhairav,664,Category B: Multiple possible alignments
village_Vadnerbhairav,665,Category B: Multiple possible alignments
village_Vadnerbhairav,666,Category B: Multiple possible alignments
village_Vadnerbhairav,667,Category B: Multiple possible alignments
village_Vadnerbhairav,668,Category B: Multiple possible alignments
village_Vadnerbhairav,67,Category B: Multiple possible alignments
village_Vadnerbhairav,670,Category B: Multiple possible alignments
village_Vadnerbhairav,671,Category B: Multiple possible alignments
village_Vadnerbhairav,672,Category B: Multiple possible alignments
village_Vadnerbhairav,674,Category B: Multiple possible alignments
village_Vadnerbhairav,675,Category B: Multiple possible alignments
village_Vadnerbhairav,676,Category B: Multiple possible alignments
village_Vadnerbhairav,677,Category B: Multiple possible alignments
village_Vadnerbhairav,678,Category B: Multiple possible alignments
village_Vadnerbhairav,679,Category E: Global shift incorrect
village_Vadnerbhairav,680,Category B: Multiple possible alignments
village_Vadnerbhairav,681,Category B: Multiple possible alignments
village_Vadnerbhairav,682,Category B: Multiple possible alignments
village_Vadnerbhairav,683,Category B: Multiple possible alignments
village_Vadnerbhairav,684,Category B: Multiple possible alignments
village_Vadnerbhairav,685,Category B: Multiple possible alignments
village_Vadnerbhairav,686,Category E: Global shift incorrect
village_Vadnerbhairav,687,Category B: Multiple possible alignments
village_Vadnerbhairav,688,Category B: Multiple possible alignments
village_Vadnerbhairav,689,Category B: Multiple possible alignments
village_Vadnerbhairav,69,Category B: Multiple possible alignments
village_Vadnerbhairav,690,Category B: Multiple possible alignments
village_Vadnerbhairav,691,Category B: Multiple possible alignments
village_Vadnerbhairav,692,Category B: Multiple possible alignments
village_Vadnerbhairav,693,Category B: Multiple possible alignments
village_Vadnerbhairav,694,Category B: Multiple possible alignments
village_Vadnerbhairav,695,Category B: Multiple possible alignments
village_Vadnerbhairav,696,Category B: Multiple possible alignments
village_Vadnerbhairav,697,Category B: Multiple possible alignments
village_Vadnerbhairav,698,Category B: Multiple possible alignments
village_Vadnerbhairav,699,Category B: Multiple possible alignments
village_Vadnerbhairav,7,Category B: Multiple possible alignments
village_Vadnerbhairav,70,Category B: Multiple possible alignments
village_Vadnerbhairav,700,Category B: Multiple possible alignments
village_Vadnerbhairav,701,Category B: Multiple possible alignments
village_Vadnerbhairav,702,Category B: Multiple possible alignments
village_Vadnerbhairav,703,Category B: Multiple possible alignments
village_Vadnerbhairav,704,Category B: Multiple possible alignments
village_Vadnerbhairav,705,Category B: Multiple possible alignments
village_Vadnerbhairav,706,Category E: Global shift incorrect
village_Vadnerbhairav,707,Category E: Global shift incorrect
village_Vadnerbhairav,708,Category B: Multiple possible alignments
village_Vadnerbhairav,709,Category B: Multiple possible alignments
village_Vadnerbhairav,71,Category B: Multiple possible alignments
village_Vadnerbhairav,710,Category B: Multiple possible alignments
village_Vadnerbhairav,711,Category B: Multiple possible alignments
village_Vadnerbhairav,712,Category B: Multiple possible alignments
village_Vadnerbhairav,713,Category B: Multiple possible alignments
village_Vadnerbhairav,714,Category B: Multiple possible alignments
village_Vadnerbhairav,715,Category B: Multiple possible alignments
village_Vadnerbhairav,716,Category B: Multiple possible alignments
village_Vadnerbhairav,717,Category B: Multiple possible alignments
village_Vadnerbhairav,718,Category B: Multiple possible alignments
village_Vadnerbhairav,719,Category B: Multiple possible alignments
village_Vadnerbhairav,72,Category B: Multiple possible alignments
village_Vadnerbhairav,720,Category B: Multiple possible alignments
village_Vadnerbhairav,721,Category B: Multiple possible alignments
village_Vadnerbhairav,722,Category F: Neighbor regularization moved plot incorrectly
village_Vadnerbhairav,723,Category B: Multiple possible alignments
village_Vadnerbhairav,724,Category B: Multiple possible alignments
village_Vadnerbhairav,725,Category B: Multiple possible alignments
village_Vadnerbhairav,726,Category B: Multiple possible alignments
village_Vadnerbhairav,727,Category B: Multiple possible alignments
village_Vadnerbhairav,728,Category B: Multiple possible alignments
village_Vadnerbhairav,729,Category B: Multiple possible alignments
village_Vadnerbhairav,73,Category B: Multiple possible alignments
village_Vadnerbhairav,730,Category B: Multiple possible alignments
village_Vadnerbhairav,731,Category B: Multiple possible alignments
village_Vadnerbhairav,732,Category B: Multiple possible alignments
village_Vadnerbhairav,733,Category B: Multiple possible alignments
village_Vadnerbhairav,734,Category B: Multiple possible alignments
village_Vadnerbhairav,735,Category B: Multiple possible alignments
village_Vadnerbhairav,736,Category B: Multiple possible alignments
village_Vadnerbhairav,737,Category B: Multiple possible alignments
village_Vadnerbhairav,738,Category B: Multiple possible alignments
village_Vadnerbhairav,739,Category B: Multiple possible alignments
village_Vadnerbhairav,74,Category B: Multiple possible alignments
village_Vadnerbhairav,740,Category B: Multiple possible alignments
village_Vadnerbhairav,741,Category B: Multiple possible alignments
village_Vadnerbhairav,742,Category B: Multiple possible alignments
village_Vadnerbhairav,743,Category B: Multiple possible alignments
village_Vadnerbhairav,744,Category B: Multiple possible alignments
village_Vadnerbhairav,745,Category B: Multiple possible alignments
village_Vadnerbhairav,746,Category B: Multiple possible alignments
village_Vadnerbhairav,747,Category B: Multiple possible alignments
village_Vadnerbhairav,748,Category B: Multiple possible alignments
